"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"338","Utvisning","19:35","","Rickard Rydell","FBI Tullinge","Period3","Felaktigt avstånd",2,"Wibax-Piteå IBK - FBI Tullinge","Jonas Tidsjö","Jakob Westerlund","Jonas Tidsjö, Jakob Westerlund"
"339","Utvisning","04:53","","Elias Karlsson","Wibax-Piteå IBK","Period1","Slag",2,"Team Thorengruppen SK - Wibax-Piteå IBK","Björn Hedman","Nicklas Sundgren","Björn Hedman, Nicklas Sundgren"
"340","Utvisning","03:07","","Oscar Öberg","Wibax-Piteå IBK","Period3","Hårt spel 2",2,"Team Thorengruppen SK - Wibax-Piteå IBK","Björn Hedman","Nicklas Sundgren","Björn Hedman, Nicklas Sundgren"
"341","Utvisning","11:16","","Daniel Hernandez","Team Thorengruppen SK","Period3","Slag",2,"Team Thorengruppen SK - Wibax-Piteå IBK","Björn Hedman","Nicklas Sundgren","Björn Hedman, Nicklas Sundgren"
"342","Utvisning","15:10","","Ludvig Andersson","Malmö FBC","Period1","Otillåten trängning",2,"Lagan IBK - Malmö FBC","Tony Olsson","Sigge Svensson Martell","Tony Olsson, Sigge Svensson Martell"
"343","Utvisning","05:31","","Viktor Carlsson","Lagan IBK","Period3","Obstruktion",2,"Lagan IBK - Malmö FBC","Tony Olsson","Sigge Svensson Martell","Tony Olsson, Sigge Svensson Martell"
"344","Utvisning","11:12","","Felix Palmqvist-Wilke","Malmö FBC","Period3","Slag",2,"Lagan IBK - Malmö FBC","Tony Olsson","Sigge Svensson Martell","Tony Olsson, Sigge Svensson Martell"
"345","Utvisning","18:23","","Kristoffer Karlsson","Lagan IBK","Period3","Hårt spel 5",5,"Lagan IBK - Malmö FBC","Tony Olsson","Sigge Svensson Martell","Tony Olsson, Sigge Svensson Martell"
"346","Utvisning","07:19","","Erik Oweling","Djurgårdens IF IBS","Period1","Slag",2,"Gävle GIK - Djurgårdens IF IBS","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"347","Utvisning","14:19","","Anton Arvidsson","Gävle GIK","Period1","Otillåten trängning",2,"Gävle GIK - Djurgårdens IF IBS","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"348","Utvisning","16:47","","Dennis Hultman","Djurgårdens IF IBS","Period1","Hårt spel 2",2,"Gävle GIK - Djurgårdens IF IBS","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"349","Utvisning","11:06","","Christian Bernhav","Djurgårdens IF IBS","Period2","Obstruktion",2,"Gävle GIK - Djurgårdens IF IBS","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"350","Utvisning","01:04","","Patrik Kareliusson","Djurgårdens IF IBS","Period3","Hårt spel 5",5,"Gävle GIK - Djurgårdens IF IBS","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"351","Utvisning","09:17","","Dennis Hultman","Djurgårdens IF IBS","Period3","Felaktigt byte",2,"Gävle GIK - Djurgårdens IF IBS","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"352","Utvisning","18:47","","Gustav Wadell","RIG Umeå IBF","Period1","Slag",2,"Salems IF - RIG Umeå IBF","Mathias Stegrud","Nicklas Sundgren","Mathias Stegrud, Nicklas Sundgren"
"353","Utvisning","07:40","","Fredrik Salander","Salems IF","Period2","Slag",2,"Salems IF - RIG Umeå IBF","Mathias Stegrud","Nicklas Sundgren","Mathias Stegrud, Nicklas Sundgren"
"354","Utvisning","02:51","","Emil Söderström","Salems IF","Period3","Slag",2,"Salems IF - RIG Umeå IBF","Mathias Stegrud","Nicklas Sundgren","Mathias Stegrud, Nicklas Sundgren"
"355","Utvisning","18:21","","Emil Lif","Fagerhult Habo IBK","Period1","Slag",2,"Lillån IBK - Fagerhult Habo IBK","Björn Hedman","Nicklas Sundgren","Björn Hedman, Nicklas Sundgren"
"356","Utvisning","06:43","","Victor Gomez","Gävle GIK","Period1","Hands",2,"Salems IF - Gävle GIK","Tony Olsson","Sigge Svensson Martell","Tony Olsson, Sigge Svensson Martell"
"357","Utvisning","16:23","","Patrik Gustavsson ","Salems IF","Period2","Slag",2,"Salems IF - Gävle GIK","Tony Olsson","Sigge Svensson Martell","Tony Olsson, Sigge Svensson Martell"
"358","Utvisning","15:04","","Magnus Borgsgård","Gävle GIK","Period3","Matchstraff 1",20,"Salems IF - Gävle GIK","Tony Olsson","Sigge Svensson Martell","Tony Olsson, Sigge Svensson Martell"
"359","Utvisning","12:14","","Erik Oweling","Djurgårdens IF IBS","Period2","Slag",2,"Djurgårdens IF IBS - IBK Runsten","David Berger","Tobias Berger","David Berger, Tobias Berger"
"360","Utvisning","06:01","","Robin Mattsson","IBK Runsten","Period3","Slag",2,"Djurgårdens IF IBS - IBK Runsten","David Berger","Tobias Berger","David Berger, Tobias Berger"
"361","Utvisning","07:05","","Jeremias Jansson","Djurgårdens IF IBS","Period3","Obstruktion",2,"Djurgårdens IF IBS - IBK Runsten","David Berger","Tobias Berger","David Berger, Tobias Berger"
"362","Utvisning","10:49","","Jesper Persson","IBK Runsten","Period3","Hands",2,"Djurgårdens IF IBS - IBK Runsten","David Berger","Tobias Berger","David Berger, Tobias Berger"
