"","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"117","Peder Lövdahl, Göran Norberg","Öbacka SC",1,2,"Hudik/Björkberg U",1
"118","Peder Lövdahl, Göran Norberg","Öbacka SC",1,2,"IBK Härnösand",1
"119","Peter Boije, Dennis Wall","Torvallaskolans sporthall",1,1,"Jemtland Innebandy Utv",1
"120","Peter Boije, Dennis Wall","Torvallaskolans sporthall",1,1,"IBK Härnösand",1
"121","Peter Palander, Patrik Sjöberg","Fränsta Sporthall",2,9,"Fränsta IK",2
"122","Peter Palander, Patrik Sjöberg","Fränsta Sporthall",2,9,"Håsta IBK",1
"123","Peter Palander, Patrik Sjöberg","Fränsta Sporthall",2,9,"Klockarbergets BK",1
"124","Peter Palander, Patrik Sjöberg","Höglunda",4,9,"Alfta IBK",1
"125","Peter Palander, Patrik Sjöberg","Höglunda",4,9,"Sundsvall FBC Utveckling",1
"126","Peter Palander, Patrik Sjöberg","Höglunda",4,9,"Sundsvall City IBC U",4
"127","Peter Palander, Patrik Sjöberg","Höglunda",4,9,"Hudik/Björkberg U",1
"128","Peter Palander, Patrik Sjöberg","Höglunda",4,9,"Håsta IBK",1
"129","Peter Palander, Patrik Sjöberg","Njurundahallen",1,9,"Sundsvall City IBC U",1
"130","Peter Palander, Patrik Sjöberg","Njurundahallen",1,9,"Klockarbergets BK",1
"131","Peter Palander, Patrik Sjöberg","Sundsvalls Sporthall-A",2,9,"Sundsvall FBC Ungdom",1
"132","Peter Palander, Patrik Sjöberg","Sundsvalls Sporthall-A",2,9,"Klockarbergets BK",2
"133","Peter Palander, Patrik Sjöberg","Sundsvalls Sporthall-A",2,9,"Sundsvall FBC Utveckling",1
"134","Robert Mårtensson, Johnny Sundberg","Håstaholmen",1,1,"Håsta IBK",1
"135","Robert Mårtensson, Johnny Sundberg","Håstaholmen",1,1,"Jemtland Innebandy Utv",1
"136","Roger Lundbäck, Hans Söderblom","Höglunda",1,1,"FBC Lo",1
"137","Roger Lundbäck, Hans Söderblom","Höglunda",1,1,"Sundsvall City IBC U",1
"138","Roger Lundbäck, Kenny Windahl","Sundsvalls Sporthall-A",1,1,"Wallviks IK",1
"139","Roger Lundbäck, Kenny Windahl","Sundsvalls Sporthall-A",1,1,"Sundsvall FBC Ungdom",1
"140","Thomas Berglund, Arvid Larsson","Fränsta Sporthall",1,1,"Fränsta IK",1
"141","Thomas Berglund, Arvid Larsson","Fränsta Sporthall",1,1,"Sundsvall City IBC U",1
"142","Thomas Berglund, Fredrik Strese","Sundsvalls Sporthall-A",1,2,"FBC Lo",1
"143","Thomas Berglund, Fredrik Strese","Sundsvalls Sporthall-A",1,2,"Sundsvall FBC Utveckling",1
"144","Thomas Berglund, Fredrik Strese","Öbacka SC",1,2,"IBK Härnösand",1
"145","Thomas Berglund, Fredrik Strese","Öbacka SC",1,2,"Sundsvall FBC Utveckling",1
"146","Thomas Berglund, Hans Söderblom","Höglunda",1,1,"Wallviks IK",1
"147","Thomas Berglund, Hans Söderblom","Höglunda",1,1,"Sundsvall City IBC U",1
"148","Thomas Berglund, Patrick Cederblad","Fränsta Sporthall",1,2,"Fränsta IK",1
"149","Thomas Berglund, Patrick Cederblad","Fränsta Sporthall",1,2,"IBK Härnösand",1
"150","Thomas Berglund, Patrick Cederblad","Sundsvalls Sporthall-A",1,2,"Fränsta IK",1
"151","Thomas Berglund, Patrick Cederblad","Sundsvalls Sporthall-A",1,2,"Sundsvall FBC Utveckling",1
"152","Thomas Berglund, Peter Palander","Sundsvalls Sporthall-A",1,1,"Fränsta IK",1
"153","Thomas Berglund, Peter Palander","Sundsvalls Sporthall-A",1,1,"Sundsvall FBC Ungdom",1
"154","Thomas Berglund, Roger Lundbäck","Fränsta Sporthall",1,8,"Alfta IBK",1
"155","Thomas Berglund, Roger Lundbäck","Fränsta Sporthall",1,8,"Fränsta IK",1
"156","Thomas Berglund, Roger Lundbäck","Höglunda",1,8,"Sundsvall FBC Ungdom",1
"157","Thomas Berglund, Roger Lundbäck","Höglunda",1,8,"Sundsvall City IBC U",1
"158","Thomas Berglund, Roger Lundbäck","Njurundahallen",1,8,"Klockarbergets BK",1
"159","Thomas Berglund, Roger Lundbäck","Njurundahallen",1,8,"IBK Härnösand",1
"160","Thomas Berglund, Roger Lundbäck","Skönsbergshallen",2,8,"Sundsvall FBC Ungdom",2
"161","Thomas Berglund, Roger Lundbäck","Skönsbergshallen",2,8,"Sundsvall FBC Utveckling",1
"162","Thomas Berglund, Roger Lundbäck","Skönsbergshallen",2,8,"Sundsvall City IBC U",1
"163","Thomas Berglund, Roger Lundbäck","Sundsvalls Sporthall-A",3,8,"Sundsvall City IBC U",1
"164","Thomas Berglund, Roger Lundbäck","Sundsvalls Sporthall-A",3,8,"Hudik/Björkberg U",1
"165","Thomas Berglund, Roger Lundbäck","Sundsvalls Sporthall-A",3,8,"Sundsvall FBC Utveckling",2
"166","Thomas Berglund, Roger Lundbäck","Sundsvalls Sporthall-A",3,8,"Sundsvall FBC Ungdom",1
"167","Thomas Berglund, Roger Lundbäck","Sundsvalls Sporthall-A",3,8,"Jemtland Innebandy Utv",1
"168","Urban Henrixon, Robert Olofsson","Torvallaskolans sporthall",2,2,"Klockarbergets BK",1
"169","Urban Henrixon, Robert Olofsson","Torvallaskolans sporthall",2,2,"Wallviks IK",1
"170","Urban Henrixon, Robert Olofsson","Torvallaskolans sporthall",2,2,"Jemtland Innebandy Utv",2
