"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"98","Utvisning","13:33","","Louise Axelsson","IBF Hedemora","Period1","Slag",2,"Stenhagens KK - IBF Hedemora","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"99","Utvisning","00:59","","Adela Adabanian","Hagunda IF","Period3","Slag",2,"Hagunda IF - IBF Falun Ungdom","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"100","Utvisning","04:10","","Amanda Hanning","Hagunda IF","Period3","Fasthållning",2,"Hagunda IF - IBF Falun Ungdom","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"101","Utvisning","05:22","","Jennifer Persson","Hagunda IF","Period3","Slag",2,"Hagunda IF - IBF Falun Ungdom","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"102","Utvisning","09:33","","Nora Bergdahl Jansson","IBF Falun Ungdom","Period3","Slag",2,"Hagunda IF - IBF Falun Ungdom","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"103","Utvisning","14:01","","Idah Orebrand","Hagunda IF","Period3","Slag",2,"Hagunda IF - IBF Falun Ungdom","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"104","Utvisning","18:20","","Fanny Johansson","IBF Falun Ungdom","Period3","Slag",2,"Hagunda IF - IBF Falun Ungdom","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"105","Utvisning","07:48","","Petra Pettersson","IBF Borlänge","Period2","Otillåten trängning",2,"Arlanda IBK - IBF Borlänge","Oliver Halvarsson","Jonas Tidsjö","Oliver Halvarsson, Jonas Tidsjö"
"106","Utvisning","09:44","","Lina Nordahl","Arlanda IBK","Period3","Hårt spel 2",2,"Arlanda IBK - IBF Borlänge","Oliver Halvarsson","Jonas Tidsjö","Oliver Halvarsson, Jonas Tidsjö"
"107","Utvisning","10:39","","Petra Pettersson","IBF Borlänge","Period3","Slag",2,"Arlanda IBK - IBF Borlänge","Oliver Halvarsson","Jonas Tidsjö","Oliver Halvarsson, Jonas Tidsjö"
