"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"269","Utvisning","19:50","","Anna Trygg","Sävsjö IBK","Period3","Upprepade förseelser",2,"Växjö IBK - Sävsjö IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"270","Utvisning","18:54","","Anna Hageskog","Växjö IBK","Period3","Otillåten trängning",2,"Växjö IBK - FBC Kalmarsund Ungdom","Niklas Rosberg","Rasmus Wirstam","Niklas Rosberg, Rasmus Wirstam"
"271","Utvisning","12:57","","Sofia Andersson","CL98IC","Period2","Otillåten trängning",2,"Östra SK - CL98IC","Johnny Edh","Daniel Pettersson","Johnny Edh, Daniel Pettersson"
"272","Utvisning","18:33","","Nasrin Posae","Östra SK","Period2","Slag",2,"Östra SK - CL98IC","Johnny Edh","Daniel Pettersson","Johnny Edh, Daniel Pettersson"
"273","Utvisning","06:41","","Sophie Randau","Östra SK","Period3","Slag",2,"Östra SK - CL98IC","Johnny Edh","Daniel Pettersson","Johnny Edh, Daniel Pettersson"
"274","Utvisning","13:30","","Julia Hagberg","CL98IC","Period3","Slag",2,"Östra SK - CL98IC","Johnny Edh","Daniel Pettersson","Johnny Edh, Daniel Pettersson"
"275","Utvisning","17:20","","Lina Gasslander","Östra SK","Period3","Otillåten trängning",2,"Östra SK - CL98IC","Johnny Edh","Daniel Pettersson","Johnny Edh, Daniel Pettersson"
"276","Utvisning","10:47","","Amanda Eriksson","Olofströms IBK","Period1","Slag",2,"Sävsjö IBK - Olofströms IBK","Per Bratt","Henrik Gilliusson","Per Bratt, Henrik Gilliusson"
"277","Utvisning","17:50","","Clara Ivarsson","Sävsjö IBK","Period1","Protest mot domslut",2,"Sävsjö IBK - Olofströms IBK","Per Bratt","Henrik Gilliusson","Per Bratt, Henrik Gilliusson"
"278","Utvisning","12:34","","Michaela Mrsa","Olofströms IBK","Period2","Slag",2,"Sävsjö IBK - Olofströms IBK","Per Bratt","Henrik Gilliusson","Per Bratt, Henrik Gilliusson"
"279","Utvisning","08:10","","Astrid Berg","Värnamo IK","Period1","Spel utan klubba",2,"Sävsjö IBK - Värnamo IK","Johan Ferm","Gustav Jarnegren","Johan Ferm, Gustav Jarnegren"
"280","Utvisning","08:32","","Frida Trygg","Sävsjö IBK","Period1","Felaktigt avstånd",2,"Sävsjö IBK - Värnamo IK","Johan Ferm","Gustav Jarnegren","Johan Ferm, Gustav Jarnegren"
"281","Utvisning","19:29","","Josefin Johnsson","Craftstadens IBK Oskarshamn","Period2","Låsning av klubba",2,"Östra SK - Craftstadens IBK Oskarshamn","Fredrik Fältskog","Johan Nero Wikstrand","Fredrik Fältskog, Johan Nero Wikstrand"
"282","Utvisning","04:44","","Annie Moreau","Östra SK","Period3","Låsning av klubba",2,"Östra SK - Craftstadens IBK Oskarshamn","Fredrik Fältskog","Johan Nero Wikstrand","Fredrik Fältskog, Johan Nero Wikstrand"
