"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"110","Utvisning","05:20","","Anna Gunnarsson","Röke IBK","Period3","Otillåten trängning",2,"Röke IBK - Västra Mälardalen IB","Mårten Högblom","Jonas Pettersson","Mårten Högblom, Jonas Pettersson"
"111","Utvisning","16:18","","Lovisa Andersson","Västra Mälardalen IB","Period3","Hårt spel 2",2,"Röke IBK - Västra Mälardalen IB","Mårten Högblom","Jonas Pettersson","Mårten Högblom, Jonas Pettersson"
"112","Utvisning","08:58","","Melanie Callin","Telge SIBK","Period1","Låsning av klubba",2,"Telge SIBK - Västerås IBS","David Berger","Tobias Berger","David Berger, Tobias Berger"
"113","Utvisning","12:25","","Esmeralda Tällö","Telge SIBK","Period1","Upprepade förseelser",2,"Telge SIBK - Västerås IBS","David Berger","Tobias Berger","David Berger, Tobias Berger"
"114","Utvisning","06:24","","Vanessa Hellman","Västerås IBS","Period2","Upprepade förseelser",2,"Telge SIBK - Västerås IBS","David Berger","Tobias Berger","David Berger, Tobias Berger"
"115","Utvisning","13:54","","Angelina Callin","Telge SIBK","Period2","Fasthållning",2,"Telge SIBK - Västerås IBS","David Berger","Tobias Berger","David Berger, Tobias Berger"
"116","Utvisning","19:11","","Vanessa Hellman","Västerås IBS","Period2","Slag",2,"Telge SIBK - Västerås IBS","David Berger","Tobias Berger","David Berger, Tobias Berger"
"117","Utvisning","19:11","","Madeleine Rooslien","Telge SIBK","Period2","Hårt spel 2",2,"Telge SIBK - Västerås IBS","David Berger","Tobias Berger","David Berger, Tobias Berger"
"118","Utvisning","07:45","","Matilda Söderlund","Västerås IBS","Period3","Lyftning av klubba",2,"Telge SIBK - Västerås IBS","David Berger","Tobias Berger","David Berger, Tobias Berger"
"119","Utvisning","09:23","","Louise Hedkvist","Lindome IBK","Period2","Felaktigt avstånd",2,"Lindome IBK - Hovslätts IK","Oscar Carlsvärd","Erik Norin","Oscar Carlsvärd, Erik Norin"
"120","Utvisning","16:59","","Emmy Rommedahl","Hovslätts IK","Period2","Otillåten trängning",2,"Lindome IBK - Hovslätts IK","Oscar Carlsvärd","Erik Norin","Oscar Carlsvärd, Erik Norin"
"121","Utvisning","10:57","","Amanda Andersson","Hovslätts IK","Period3","Låsning av klubba",2,"Lindome IBK - Hovslätts IK","Oscar Carlsvärd","Erik Norin","Oscar Carlsvärd, Erik Norin"
"122","Utvisning","19:51","","Jenny Abrahamsson","Lindome IBK","Period1","Lyftning av klubba",2,"IBK Lockerud Mariestad - Lindome IBK","Albin Jakobsson","Lars Larsson","Albin Jakobsson, Lars Larsson"
