"","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"146","Pedram Koublani, Dan Pettersson","Stadsskogshallen, Alingsås",1,2,"IBK Alingsås ",1
"147","Per Johansson, Eino Vuoluterä","Arena C, Skövde",1,6,"Mullsjö AIS",1
"148","Per Johansson, Eino Vuoluterä","Arena C, Skövde",1,6,"Skövde IBF",1
"149","Per Johansson, Eino Vuoluterä","ICA-kvantum hallen, Mariestad",1,6,"IBK Lockerud Mariestad U",1
"150","Per Johansson, Eino Vuoluterä","ICA-kvantum hallen, Mariestad",1,6,"Fristads GoIF",1
"151","Per Johansson, Eino Vuoluterä","Idrottshallen, Töreboda",1,6,"BK Halna",1
"152","Per Johansson, Eino Vuoluterä","Idrottshallen, Töreboda",1,6,"IBK Tygriket 99",1
"153","Per Johansson, Eino Vuoluterä","UW-Elasthallen, Mariestad",3,6,"Fagerhult Habo IBK",1
"154","Per Johansson, Eino Vuoluterä","UW-Elasthallen, Mariestad",3,6,"IBK Tygriket 99",1
"155","Per Johansson, Eino Vuoluterä","UW-Elasthallen, Mariestad",3,6,"IBK Lockerud Mariestad U",3
"156","Per Johansson, Eino Vuoluterä","UW-Elasthallen, Mariestad",3,6,"IBK Alingsås",1
"157","Per Johansson, Kronoslav Kis","Idrottshallen, Töreboda",1,1,"BK Halna",1
"158","Per Johansson, Kronoslav Kis","Idrottshallen, Töreboda",1,1,"Tvåstad KIK",1
"159","Richard Claesson, Carl Larsson","Habo Sporthall A-hall",1,1,"Fagerhult Habo IBK ",1
"160","Richard Claesson, Carl Larsson","Habo Sporthall A-hall",1,1,"Skövde IBF",1
"161","Richard Claesson, Erling Josefsson","Kungabergshallen, Fritsla",1,2,"IBK Tygriket 99",1
"162","Richard Claesson, Erling Josefsson","Kungabergshallen, Fritsla",1,2,"Fristads GoIF",1
"163","Richard Claesson, Erling Josefsson","Öxabäckshallen",1,2,"IBK Tygriket 99",1
"164","Richard Claesson, Erling Josefsson","Öxabäckshallen",1,2,"Mullsjö AIS",1
"165","Richard Claesson, Harri Tjäder","Almåshallen - Borås",1,1,"Skövde IBF",1
"166","Richard Claesson, Harri Tjäder","Almåshallen - Borås",1,1,"Sandareds IBS",1
"167","Richard Claesson, Joakim Mattsson","Öxabäckshallen",1,1,"Fagerhult Habo IBK",1
"168","Richard Claesson, Joakim Mattsson","Öxabäckshallen",1,1,"IBK Tygriket 99",1
"169","Richard Claesson, Pedram Koublani","Stadsskogshallen, Alingsås",1,1,"Skövde IBF",1
"170","Richard Claesson, Pedram Koublani","Stadsskogshallen, Alingsås",1,1,"IBK Alingsås ",1
"171","Thomas Atting, Anders Everstrand","Nyhemshallen - Mullsjö",1,1,"Fristads GoIF",1
"172","Thomas Atting, Anders Everstrand","Nyhemshallen - Mullsjö",1,1,"Mullsjö AIS",1
